timestamp_s,power_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_used_mib,temp_c
.019976118,128.24,0,0,2940,2,42
.146371174,102.81,0,0,2940,2,42
.278324813,102.81,0,0,2940,2,42
.403425917,102.81,0,0,2940,2,42
.527598313,102.81,0,0,2940,2,42
.675059172,102.43,0,0,2940,2,42
.800001756,102.43,0,0,2940,2,42
1.004524028,102.43,0,0,2940,4,42
1.129921644,93.95,0,0,2542,508,42
1.253964474,93.95,0,0,2542,508,42
1.377699861,93.95,0,0,2542,508,42
1.501996382,93.95,0,0,2542,508,42
1.626942002,85.43,0,0,2542,508,42
1.750466550,85.43,0,0,2542,508,42
1.873510788,85.43,0,0,2542,508,42
1.997030637,85.43,0,0,2542,508,42
2.120013228,82.55,0,0,2542,508,41
2.243226506,82.55,0,0,2542,508,41
2.367921942,82.55,0,0,2542,562,41
2.491836088,82.55,0,0,2542,594,41
2.616366542,81.86,0,0,2572,594,41
2.739927589,81.86,0,0,2572,594,41
2.863575601,81.86,0,0,2572,594,41
2.987515295,81.86,0,0,2572,594,41
3.111555550,81.63,0,0,2542,594,41
3.235201488,81.63,0,0,2542,594,41
3.359122567,81.63,0,0,2542,594,41
3.483117636,81.63,0,0,2542,594,41
3.606656852,81.02,0,0,2542,594,41
3.729862085,81.02,0,0,2542,594,41
3.852233288,81.02,0,0,2542,594,41
3.974799149,81.02,0,0,2542,594,41
4.098789620,80.92,0,0,2542,594,41
4.222123016,80.92,0,0,2542,594,41
4.345397169,80.92,0,0,2542,594,41
4.468820014,80.92,0,0,2542,594,41
4.592052449,80.92,0,0,2542,594,41
4.715444075,81.12,0,0,2542,594,41
4.838463476,81.12,0,0,2542,594,41
4.961471325,81.12,0,0,2542,594,41
5.084756329,81.12,0,0,2542,594,41
5.207817088,81.20,0,0,2542,594,41
5.331352446,81.20,0,0,2542,594,41
5.453769977,81.20,0,0,2542,594,41
5.576553541,81.20,0,0,2542,594,41
5.699736822,81.25,0,0,2542,594,41
5.823349858,81.25,0,0,2542,594,41
5.946151496,81.25,0,0,2542,594,41
6.069166619,81.25,0,0,2542,594,41
6.191827922,81.41,0,0,2542,594,41
6.314609572,81.41,0,0,2542,594,41
6.437392956,81.41,0,0,2542,594,41
6.560274285,81.41,0,0,2542,594,41
6.682882166,81.62,0,0,2542,594,41
6.806730558,81.62,0,0,2542,594,41
6.929820472,81.62,0,0,2542,594,41
7.052799066,81.62,0,0,2542,594,41
7.176114448,81.96,0,0,2542,594,41
7.298448019,81.96,0,0,2542,594,41
7.421841990,81.96,0,0,2542,594,41
7.544094247,81.96,0,0,2542,594,41
7.666240133,82.33,0,0,2542,594,41
7.788719651,82.33,0,0,2542,594,41
7.911808213,82.33,0,0,2542,594,41
8.035682645,82.33,0,0,2542,594,41
8.158914348,82.61,0,0,2542,594,41
8.282306735,82.61,0,0,2542,594,41
8.405565019,82.61,0,0,2542,594,41
8.528640226,82.61,0,0,2542,594,41
8.652171727,82.86,0,0,2542,594,41
8.775341643,82.86,0,0,2542,594,41
8.898264311,82.86,0,0,2542,594,41
9.021337855,82.86,0,0,2542,594,41
9.144589946,82.97,0,0,2542,594,41
9.267709096,82.97,0,0,2542,594,41
9.390777851,82.97,0,0,2542,594,41
9.513996990,82.97,0,0,2542,594,41
9.636920359,82.85,0,0,2542,594,41
9.759959548,82.85,0,0,2542,594,41
9.883207843,82.85,0,0,2542,594,41
10.006219078,82.85,0,0,2542,594,41
10.129467042,82.38,0,0,2542,594,41
10.253217519,82.38,0,0,2542,594,41
10.376062449,82.38,0,0,2542,594,41
10.498825244,82.38,0,0,2542,594,41
10.622429333,81.92,0,0,2542,594,41
10.746761110,81.92,0,0,2542,592,41
10.870407459,81.92,0,0,2542,592,41
10.993542109,81.92,0,0,2542,592,41
