timestamp_s,power_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_used_mib,temp_c
.026846805,14.78,0,0,195,2,37
.158559412,14.78,0,0,195,2,37
.287327631,14.92,0,0,195,2,37
.415835807,14.92,0,0,195,2,37
.543231776,14.92,0,0,195,2,37
.679587571,14.92,0,0,195,2,37
.807465383,14.92,0,0,195,2,37
.998143238,14.92,0,0,195,2,37
1.122103427,14.92,0,0,195,508,37
1.246811714,20.21,0,0,195,508,38
1.370462828,20.21,0,0,195,508,38
1.494285026,20.21,0,0,195,508,38
1.618895678,20.21,0,0,195,508,38
1.742192951,42.92,0,0,2542,508,38
1.865509461,42.92,0,0,2542,508,38
1.988513489,42.92,0,0,2542,508,38
2.111092963,42.92,0,0,2542,508,38
2.234520924,78.67,0,0,2542,508,38
2.361201627,78.67,0,0,2542,562,38
2.485072117,78.67,0,0,2542,594,38
2.608969377,78.67,0,0,2542,594,38
2.732930468,78.22,0,0,2572,594,38
2.856399858,78.22,0,0,2572,594,38
2.979961362,78.22,0,0,2572,594,38
3.103782579,78.22,0,0,2572,594,38
3.227569410,78.22,0,0,2542,594,38
3.350917860,78.22,0,0,2542,594,38
3.474212428,78.22,0,0,2542,594,38
3.598810106,78.22,0,0,2542,594,38
3.722126185,77.73,0,0,2542,594,38
3.845118100,77.73,0,0,2542,594,38
3.968333939,77.73,0,0,2542,594,38
4.091525222,77.73,0,0,2542,594,38
4.215094551,77.76,0,0,2542,594,38
4.338302255,77.76,0,0,2542,594,38
4.461559022,77.76,0,0,2542,594,38
4.585688562,77.76,0,0,2542,594,38
4.708864105,77.75,0,0,2542,594,38
4.832552339,77.75,0,0,2542,594,38
4.954663386,77.75,0,0,2542,594,38
5.078038316,77.75,0,0,2542,594,38
5.201089033,77.75,0,0,2542,594,38
5.323695447,77.77,0,0,2542,594,38
5.446554190,77.77,0,0,2542,594,38
5.570595925,77.77,0,0,2542,594,38
5.693373514,77.77,0,0,2542,594,38
5.816435682,77.83,0,0,2542,594,38
5.939837994,77.83,0,0,2542,594,38
6.062362083,77.83,0,0,2542,594,38
6.185415004,77.83,0,0,2542,594,38
6.308429211,77.86,0,0,2542,594,39
