timestamp_s,power_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_used_mib,temp_c
.027228882,15.12,0,0,195,2,41
.556175357,15.10,0,0,195,2,41
1.085991762,15.10,0,0,195,4,41
1.609804645,17.05,0,0,195,508,41
2.133674576,33.89,0,0,2542,508,42
2.657921031,77.29,0,0,2542,562,42
3.181690571,79.32,0,0,2542,594,42
3.705606649,79.15,0,0,2542,594,42
4.230653962,78.61,0,0,2542,594,42
4.754760681,78.62,0,0,2542,594,42
5.278582400,78.67,0,0,2542,594,42
5.802772006,78.74,0,0,2542,594,42
6.326499195,78.78,0,0,2542,594,42
6.849979707,78.78,0,0,2542,594,42
7.373630171,78.77,0,0,2542,594,42
7.897737090,78.83,0,0,2542,594,42
8.422385114,78.97,0,0,2542,594,42
8.945884451,79.04,0,0,2542,594,42
9.470043659,78.90,0,0,2542,594,42
9.993913548,78.80,0,0,2542,594,42
10.517838441,78.79,0,0,2542,594,42
11.042159976,78.69,0,0,2542,594,42
11.566432098,78.73,0,0,2542,592,42
12.090577489,79.13,0,0,2550,592,42
12.614119596,79.19,0,0,2542,592,42
13.138141322,79.00,0,0,2542,592,42
13.662126188,78.96,0,0,2542,592,42
14.186823225,81.31,0,0,2602,592,42
14.710535895,81.30,0,0,2550,594,42
15.233966738,78.92,0,0,2542,594,43
15.758268054,78.89,0,0,2550,594,42
16.282337199,79.92,1,0,2565,628,43
16.806510101,81.73,1,0,2587,628,43
17.330262055,84.71,2,0,2730,596,43
17.854353552,86.34,2,0,2550,596,43
18.378757282,94.12,2,0,2932,596,43
18.902500860,94.76,2,0,2587,596,43
19.426428025,91.79,2,0,2925,596,43
19.949784849,96.19,2,0,2910,596,43
20.473972949,92.64,0,0,2542,596,43
20.998113720,80.96,0,0,2542,596,43
21.522409664,79.10,0,0,2542,596,43
22.047443948,79.18,0,0,2542,596,43
22.571674017,79.09,0,0,2542,596,43
23.095586975,78.96,0,0,2542,596,43
23.619846911,78.87,0,0,2542,596,43
24.156733024,78.79,0,0,2542,596,43
24.685412317,78.66,0,0,2542,596,43
25.208893125,78.70,0,0,2542,596,43
25.731875459,78.78,0,0,2542,596,43
26.256218231,78.88,0,0,2550,596,43
26.779787436,79.59,0,0,2557,788,43
27.303552683,80.27,0,0,2542,788,43
27.827489235,80.13,0,0,2542,788,43
28.351593714,78.98,0,0,2542,820,43
28.874407477,79.14,0,0,2542,820,43
29.398966008,79.22,0,0,2542,852,43
29.923747100,79.07,0,0,2542,884,43
30.446814533,79.12,0,0,2542,884,43
30.969806323,79.21,0,0,2542,1153,43
31.492968265,80.97,0,0,2557,4323,43
32.017604693,82.63,0,0,2602,916,43
32.542872848,83.20,0,0,2542,916,43
33.068097170,81.95,0,0,2550,916,43
33.592690285,79.37,0,0,2542,916,43
34.115780350,78.99,0,0,2542,916,43
34.639723894,78.83,0,0,2542,916,43
35.163116873,78.83,0,0,2542,916,43
35.687882735,79.06,0,0,2542,948,43
36.211621170,80.80,1,0,2602,1438,43
36.735852078,80.85,1,0,2542,1438,43
37.259243213,79.79,0,0,2542,1438,43
37.783740526,79.37,0,0,2550,1438,43
38.309074184,79.24,0,0,2542,1470,43
38.832849097,79.40,0,0,2542,1952,43
39.356694623,82.37,0,0,2557,1962,43
39.880894852,88.16,0,0,2737,2006,43
40.405920887,88.03,0,0,2610,3574,43
40.930090798,98.28,0,0,2565,3588,43
41.454549647,106.64,1,0,2557,3608,43
41.980523818,100.24,1,0,2670,3608,44
42.505847046,122.57,71,10,2707,3608,48
43.030137756,188.87,71,10,2917,3608,48
43.556361420,226.54,77,11,2917,4602,48
44.080369484,222.43,77,11,2917,6192,46
44.604902513,247.73,71,10,2902,6192,49
45.129237255,249.62,71,10,2917,6192,48
45.655916683,229.04,78,11,2917,6192,49
46.181224391,264.23,88,65,2895,6192,51
46.706442448,266.52,88,65,2917,6192,50
47.231225510,230.62,78,11,2917,6192,49
47.756307389,228.13,78,11,2917,6192,49
48.282928386,228.63,78,11,2917,6192,51
48.807961932,270.80,78,11,2910,6192,50
49.332634655,267.44,79,11,2917,6192,49
49.856828610,229.65,79,11,2917,6192,50
50.384697773,229.13,78,11,2917,6192,50
50.910616758,268.21,78,11,2895,6398,51
51.436633929,269.05,78,10,2917,9632,50
51.962656510,243.19,78,10,2917,6192,49
52.488170107,226.10,73,10,2917,6192,50
53.011519961,228.81,73,10,2917,6192,50
53.536841843,270.20,73,10,2895,6192,51
54.062094795,270.72,73,10,2917,6192,50
54.586598035,229.39,77,10,2917,6192,50
55.112734753,229.59,77,10,2917,6192,50
55.637057240,254.99,87,64,2902,6192,54
56.162300754,270.98,87,64,2917,6192,50
56.686964788,229.80,78,11,2917,6192,50
57.214580459,229.87,78,11,2917,6192,50
57.738528496,271.22,78,11,2887,6192,51
58.263179756,270.89,78,11,2917,6192,50
58.787529956,229.85,78,11,2917,6192,50
59.311852843,229.94,78,11,2917,6192,50
59.836857152,251.70,78,11,2910,6192,54
60.361651684,270.21,78,11,2917,6192,50
60.886551735,262.34,78,11,2917,6192,50
61.411777654,228.78,78,11,2917,6192,50
61.939885086,229.17,78,11,2917,6194,50
62.464810876,270.93,78,11,2880,6194,51
62.989763927,271.11,78,11,2917,6194,51
63.515335121,230.37,78,11,2917,6194,51
64.042633298,230.09,78,11,2917,6194,51
64.567790333,250.30,88,65,2910,6194,54
65.093217143,271.83,88,65,2917,6194,51
65.618115700,249.70,78,11,2917,6194,51
66.142574444,229.74,78,11,2917,6194,51
66.668301001,229.62,78,11,2917,6194,51
