timestamp_s,power_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_used_mib,temp_c
.020514124,100.90,0,0,2925,2,44
.144762786,100.90,0,0,2925,2,44
.270565244,100.90,0,0,2925,2,44
.396149836,96.86,0,0,2655,2,43
.521514672,96.86,0,0,2655,2,43
.653853737,96.86,0,0,2655,2,43
.777383422,96.86,0,0,2655,2,43
.901621072,86.99,0,0,2542,4,43
1.026367470,86.99,0,0,2542,508,43
1.151260818,86.99,0,0,2542,508,43
1.276247462,86.99,0,0,2542,508,43
1.400824849,83.72,0,0,2565,508,43
1.525799921,83.72,0,0,2565,508,43
1.651580876,83.72,0,0,2565,508,43
1.776951530,83.72,0,0,2565,508,43
1.901749825,84.20,0,0,2542,508,43
2.025404336,84.20,0,0,2542,508,43
2.149106256,84.20,0,0,2542,508,43
2.274897900,84.20,0,0,2542,562,43
2.399424288,83.29,1,0,2542,562,43
2.523998187,83.29,1,0,2542,594,43
2.648218282,83.29,1,0,2542,594,43
2.771799834,83.29,1,0,2542,594,43
2.895682346,83.58,1,0,2542,594,43
3.018975789,83.58,1,0,2542,594,43
3.143692528,83.58,1,0,2542,594,43
3.267407522,83.58,1,0,2542,594,43
3.391320502,82.89,0,0,2542,594,43
3.515094579,82.89,0,0,2542,594,43
3.638491147,82.89,0,0,2542,594,43
3.766914583,82.89,0,0,2542,594,43
3.895701208,82.86,0,0,2542,594,43
4.019488889,82.86,0,0,2542,594,43
4.142868093,82.86,0,0,2542,594,43
4.265045433,82.86,0,0,2542,594,43
4.388261948,82.93,0,0,2542,594,43
4.511135561,82.93,0,0,2542,594,43
4.634789898,82.93,0,0,2542,594,43
4.757717073,82.93,0,0,2542,594,43
4.881040590,83.07,0,0,2542,594,43
5.004813792,83.07,0,0,2542,594,43
5.128268679,83.07,0,0,2542,594,43
5.251050205,83.07,0,0,2542,594,43
5.374039166,82.94,0,0,2542,594,43
5.497319541,82.94,0,0,2542,594,43
5.620636336,82.94,0,0,2542,594,43
5.743449562,82.94,0,0,2542,594,43
5.867058922,82.94,0,0,2542,594,43
5.990917655,82.65,0,0,2542,594,43
6.114631142,82.65,0,0,2542,594,43
6.238488352,82.65,0,0,2542,594,43
6.361621536,82.65,0,0,2542,594,43
6.485507722,82.32,0,0,2542,594,43
6.608634093,82.32,0,0,2542,594,43
6.731776614,82.32,0,0,2542,594,43
6.854604516,82.32,0,0,2542,594,43
6.978000769,82.09,0,0,2542,594,43
7.101128000,82.09,0,0,2542,594,43
7.225385520,82.09,0,0,2542,594,43
7.348463208,82.09,0,0,2542,594,43
7.472233481,81.82,0,0,2542,594,43
7.596283477,81.82,0,0,2542,594,43
7.719133371,81.82,0,0,2542,594,43
7.842738610,81.82,0,0,2542,594,43
7.966003641,81.55,0,0,2542,594,43
8.088647683,81.55,0,0,2542,594,43
8.212453663,81.55,0,0,2542,594,43
8.336283559,81.55,0,0,2542,594,43
8.460251988,81.62,0,0,2542,594,43
8.583487083,81.62,0,0,2542,594,43
8.707172905,81.62,0,0,2542,594,43
8.830429089,81.62,0,0,2542,594,43
8.953405400,81.78,0,0,2542,594,43
9.076540834,81.78,0,0,2542,594,43
9.199871359,81.78,0,0,2542,594,43
9.322818335,81.78,0,0,2542,594,43
9.445984287,81.93,0,0,2542,594,42
9.569155690,81.93,0,0,2542,594,42
9.692937884,81.93,0,0,2542,594,42
9.816863389,81.93,0,0,2542,594,42
9.940955681,82.09,0,0,2542,594,42
10.064596284,82.09,0,0,2542,594,42
10.188344311,82.09,0,0,2542,594,42
10.311971148,82.09,0,0,2542,594,42
10.435539885,82.26,0,0,2542,594,42
10.558586920,82.26,0,0,2542,594,42
10.682087487,82.26,0,0,2542,594,42
