timestamp_s,power_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_used_mib,temp_c
.019791697,88.30,0,0,2542,2,43
.144763995,88.30,0,0,2542,2,43
.268783640,88.30,0,0,2542,2,43
.392918744,83.68,0,0,2542,2,43
.516944230,83.68,0,0,2542,2,43
.639799831,83.68,0,0,2542,2,43
.763441281,83.68,0,0,2542,2,43
.890410490,83.73,0,0,2542,26,43
1.012797725,83.73,0,0,2542,508,43
1.135814271,83.73,0,0,2542,508,43
1.259667712,83.73,0,0,2542,508,43
1.382843530,83.95,0,0,2557,508,43
1.505483584,83.95,0,0,2557,508,43
1.628993545,83.95,0,0,2557,508,43
1.752203548,83.95,0,0,2557,508,43
1.875481450,83.98,0,0,2542,508,42
1.998433504,83.98,0,0,2542,508,42
2.122393016,83.98,0,0,2542,562,42
2.245320384,83.98,0,0,2542,594,42
2.368829944,83.32,0,0,2565,594,42
2.492369982,83.32,0,0,2565,594,42
2.615752132,83.32,0,0,2565,594,42
2.739233379,83.32,0,0,2565,594,42
2.862949110,83.32,0,0,2542,594,42
2.986481263,83.48,0,0,2542,594,42
3.109934958,83.48,0,0,2542,594,42
3.234098887,83.48,0,0,2542,594,42
3.357277782,83.48,0,0,2542,594,42
3.480121472,83.08,0,0,2542,594,42
3.604053683,83.08,0,0,2542,594,42
3.727466511,83.08,0,0,2542,594,42
3.850862156,83.08,0,0,2542,594,42
3.974135360,82.90,0,0,2542,594,42
4.097373387,82.90,0,0,2542,594,42
4.220417327,82.90,0,0,2542,594,42
4.343884828,82.90,0,0,2542,594,42
4.466794333,82.58,0,0,2542,594,42
4.589684772,82.58,0,0,2542,594,42
4.712744803,82.58,0,0,2542,594,42
4.835584797,82.58,0,0,2542,594,42
4.958840227,82.16,0,0,2542,594,42
5.081919123,82.16,0,0,2542,594,42
5.205389771,82.16,0,0,2542,594,42
5.328403003,82.16,0,0,2542,594,42
5.451613418,81.89,0,0,2542,594,42
5.574999857,81.89,0,0,2542,594,42
5.697987270,81.89,0,0,2542,594,42
5.821007536,81.89,0,0,2542,594,42
5.944798561,81.65,0,0,2542,594,42
6.067974110,81.65,0,0,2542,594,42
6.190770793,81.65,0,0,2542,594,42
6.313613603,81.65,0,0,2542,594,42
6.436251324,81.54,0,0,2542,594,42
6.559703016,81.54,0,0,2542,594,42
6.683066472,81.54,0,0,2542,594,42
6.805786700,81.54,0,0,2542,594,42
6.929526819,81.76,0,0,2542,594,42
7.052285500,81.76,0,0,2542,594,42
7.175192973,81.76,0,0,2542,594,42
7.298642050,81.76,0,0,2542,594,42
7.422320472,82.01,0,0,2542,594,42
7.544843327,82.01,0,0,2542,594,42
7.667802889,82.01,0,0,2542,594,42
7.791018555,82.01,0,0,2542,594,42
7.914424492,82.19,0,0,2542,594,42
8.037350239,82.19,0,0,2542,594,42
8.160403338,82.19,0,0,2542,594,42
8.283403146,82.19,0,0,2542,594,42
8.406559410,82.50,0,0,2542,594,42
8.530145187,82.50,0,0,2542,594,42
8.653136439,82.50,0,0,2542,594,42
8.776362105,82.50,0,0,2542,594,42
8.899951619,82.89,0,0,2542,594,42
9.023449610,82.89,0,0,2542,594,42
9.146405636,82.89,0,0,2542,594,42
9.269891574,82.89,0,0,2542,594,42
9.393394004,83.01,0,0,2542,594,42
9.516072524,83.01,0,0,2542,594,42
9.639192961,83.01,0,0,2542,594,42
9.762926399,83.01,0,0,2542,594,42
9.887464560,82.81,0,0,2542,594,42
10.011859529,82.81,0,0,2542,594,42
10.137240135,82.81,0,0,2542,594,42
10.262091539,82.81,0,0,2542,594,42
10.386078667,82.47,0,0,2542,594,42
10.509841931,82.47,0,0,2542,592,42
10.634256207,82.47,0,0,2542,592,42
10.757420919,82.47,0,0,2542,592,42
10.880808802,84.12,0,0,2587,592,42
11.004081859,84.12,0,0,2587,592,42
11.128316345,84.12,0,0,2587,592,42
11.266359793,84.12,0,0,2587,594,42
11.388951329,85.03,0,0,2587,594,42
11.511764074,85.03,0,0,2587,594,42
11.634151975,85.03,0,0,2587,594,42
11.757368465,85.03,0,0,2587,594,42
11.881201792,82.94,0,0,2542,594,42
12.003704070,82.94,0,0,2542,594,42
12.126094506,82.94,0,0,2542,594,42
12.248208919,82.94,0,0,2542,594,42
12.373769757,81.57,0,0,2542,594,42
12.496723549,81.57,0,0,2542,594,42
12.620313226,81.57,0,0,2542,594,42
12.743495842,81.57,0,0,2542,594,42
12.868060855,81.89,0,0,2542,594,42
12.991837856,81.89,0,0,2542,594,42
13.116314652,81.89,0,0,2542,594,42
13.239696115,81.89,0,0,2542,594,42
13.363836133,81.89,0,0,2542,594,42
13.487614938,82.12,0,0,2542,594,42
13.611493031,82.12,0,0,2542,594,42
13.735402583,82.12,0,0,2542,594,42
13.859907663,82.12,0,0,2542,594,42
13.983691859,82.32,0,0,2542,594,42
14.108066963,82.32,0,0,2542,594,42
14.231175148,82.32,0,0,2542,594,42
14.355884996,82.32,0,0,2542,594,42
14.479055119,82.49,0,0,2542,594,42
14.602523116,82.49,0,0,2542,594,42
14.726624201,82.49,0,0,2542,594,42
14.849896648,82.49,0,0,2542,594,42
14.974554879,82.51,0,0,2542,594,42
15.098654201,82.51,0,0,2542,594,42
15.221941175,82.51,0,0,2542,594,42
15.345333790,82.51,0,0,2542,594,42
15.468516026,82.70,0,0,2542,594,42
15.592459573,82.70,0,0,2542,594,42
15.716173867,82.70,0,0,2542,594,42
15.840043185,82.70,0,0,2542,594,42
15.963680603,82.91,0,0,2542,594,42
16.088000232,82.91,0,0,2542,594,42
16.210866140,82.91,0,0,2542,594,42
16.333607613,82.91,0,0,2542,594,42
16.456468651,83.09,0,0,2542,594,42
16.586361171,83.09,0,0,2542,594,42
16.730563962,83.09,0,0,2542,594,42
16.865254265,83.32,0,0,2542,594,42
17.016451257,83.32,0,0,2542,594,42
17.152569854,83.32,0,0,2542,594,42
17.299785138,83.32,0,0,2542,594,42
17.422220150,83.85,0,0,2542,594,42
17.544181757,83.85,0,0,2542,594,42
17.666462267,83.85,0,0,2542,594,42
17.788890046,83.85,0,0,2542,594,42
17.912806524,83.89,0,0,2542,594,42
18.036164153,83.89,0,0,2542,594,42
18.159623285,83.89,0,0,2542,594,42
18.283325066,83.89,0,0,2542,594,42
18.406659331,83.62,0,0,2542,594,42
18.530164039,83.62,0,0,2542,594,42
18.653531027,83.62,0,0,2542,594,42
18.777807546,83.62,0,0,2542,1554,42
18.902313209,83.47,0,0,2542,1554,42
19.027401736,83.47,0,0,2542,1556,42
19.151666814,83.47,0,0,2542,1556,42
19.281838533,83.47,0,0,2542,2070,42
19.405495420,83.19,0,0,2542,2070,42
19.529261102,83.19,0,0,2542,2120,42
19.657786195,83.19,0,0,2542,2120,42
19.782880403,83.19,0,0,2542,2248,42
19.907956336,82.56,0,0,2542,2440,42
20.031442991,82.56,0,0,2542,2568,42
20.154796413,82.56,0,0,2542,2568,42
20.279053516,82.56,0,0,2542,2568,42
20.403168570,82.02,0,0,2542,2518,42
20.528287525,82.02,0,0,2542,2006,42
20.654159937,82.02,0,0,2542,1494,42
20.778959878,82.02,0,0,2542,608,42
20.902959324,81.93,0,0,2542,608,42
21.026821299,81.93,0,0,2542,608,42
21.151115112,81.93,0,0,2542,608,42
21.274799111,81.93,0,0,2542,608,42
21.398885892,81.76,0,0,2542,608,42
21.521843195,81.76,0,0,2542,608,42
21.645730048,81.76,0,0,2542,608,42
21.769478008,81.76,0,0,2542,608,42
21.893880086,81.60,0,0,2542,608,42
22.017708769,81.60,0,0,2542,608,42
22.141006477,81.60,0,0,2542,608,42
22.264575688,81.60,0,0,2542,608,42
22.388137817,81.83,0,0,2542,608,42
22.512065056,81.83,0,0,2542,608,42
