timestamp_s,power_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_used_mib,temp_c
.025558560,15.10,0,0,195,2,40
.104129470,15.10,0,0,195,2,40
.182062942,15.10,0,0,195,2,40
.316341021,15.10,0,0,195,2,40
.394144998,15.10,0,0,195,4,40
.472853128,17.46,0,0,195,4,40
.551946770,17.46,0,0,195,4,40
.629962799,17.46,0,0,195,4,40
.708031447,17.46,0,0,195,4,40
.785567877,17.46,0,0,195,4,40
.864249187,17.46,0,0,195,4,40
.942461317,21.91,0,0,195,4,40
1.024442601,21.91,0,0,195,4,40
1.103531884,21.91,0,0,195,4,40
1.182148842,21.91,0,0,195,4,40
1.260848667,21.91,0,0,195,4,40
1.339897754,21.91,0,0,195,4,40
1.439110035,22.03,0,0,195,4,40
1.572140519,22.03,0,0,195,4,40
1.662526933,22.03,0,0,195,4,40
1.752658554,22.03,0,0,195,4,40
1.844187563,22.03,0,0,195,4,40
1.940787343,22.03,0,0,195,4,40
2.032537241,22.03,0,0,195,4,40
2.130529459,22.03,0,0,195,4,40
2.205669397,22.03,0,0,195,40,40
2.352333571,22.03,0,0,195,520,40
2.426128080,43.69,0,0,945,520,42
2.499471613,43.69,0,0,945,520,42
2.573157395,43.69,0,0,945,520,42
2.646147730,43.69,0,0,945,520,42
2.719354524,43.69,0,0,945,520,42
2.792427535,43.69,0,0,945,520,42
2.866022445,43.69,0,0,945,520,42
2.939900131,72.96,0,0,2542,520,44
3.012747584,72.96,0,0,2542,520,44
3.086263254,72.96,0,0,2542,520,44
3.159485238,72.96,0,0,2542,520,44
3.232850352,72.96,0,0,2542,520,44
3.306153379,72.96,0,0,2542,520,44
3.378757862,72.96,0,0,2542,520,44
3.451345694,137.82,0,0,2542,520,44
3.526030279,137.82,0,0,2542,524,44
3.600206180,137.82,0,0,2542,576,44
3.674235253,137.82,0,0,2542,576,44
3.748105776,137.82,0,0,2542,576,44
3.822305112,137.82,0,0,2542,576,44
3.896417983,137.82,0,0,2542,608,44
3.970416278,138.93,0,0,2580,608,44
4.043369322,138.93,0,0,2580,608,44
4.115831575,138.93,0,0,2580,608,44
4.189023522,138.93,0,0,2580,608,44
4.262002765,138.93,0,0,2580,608,44
4.334970577,138.93,0,0,2580,608,44
4.408045031,138.93,0,0,2580,608,44
4.481125496,139.34,0,0,2542,608,44
4.554533071,139.34,0,0,2542,608,44
4.627779141,139.34,0,0,2542,608,44
4.701418505,139.34,0,0,2542,608,44
4.774823976,139.34,0,0,2542,608,44
4.848168592,139.34,0,0,2542,608,44
4.921552332,139.34,0,0,2542,608,44
4.994645662,138.01,0,0,2542,608,44
5.067728151,138.01,0,0,2542,608,44
5.146468814,138.01,0,0,2542,608,44
5.224301937,138.01,0,0,2542,608,44
5.297832415,138.01,0,0,2542,608,44
5.371293302,138.01,0,0,2542,608,44
5.445158033,138.03,0,0,2542,608,44
5.519379982,138.03,0,0,2542,608,44
5.593215849,138.03,0,0,2542,608,44
5.666207667,138.03,0,0,2542,608,44
5.739457643,138.03,0,0,2542,608,44
5.812995325,138.03,0,0,2542,608,44
5.885661225,138.03,0,0,2542,608,44
5.958392769,137.90,0,0,2542,608,44
6.032004762,137.90,0,0,2542,608,44
6.105188363,137.90,0,0,2542,608,44
6.178119796,137.90,0,0,2542,608,44
6.251631359,137.90,0,0,2542,608,44
6.324677729,137.90,0,0,2542,608,44
6.397657825,137.90,0,0,2542,608,44
6.470472386,137.74,0,0,2542,608,44
6.543743283,137.74,0,0,2542,608,44
6.616708620,137.74,0,0,2542,608,44
6.689847426,137.74,0,0,2542,608,44
